date,close,high,low,open,volume,year,month,day,Negative,Neutral,Positive,positive_ratio,negative_ratio,neutral_ratio,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,Volatility
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,2021,5,4,7,10,13,0.4333333333333333,0.2333333333333333,0.3333333333333333,55498.9529296875,55675.13329929683,43.69111941713796,62899.13999377925,48098.76586559574,3700.093532045877
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,2021,5,5,7,5,18,0.6,0.2333333333333333,0.1666666666666666,55204.452734375,55841.69277674475,56.661447003156205,61709.82275737054,48699.082711379466,3252.685011497767
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,2021,5,6,8,7,14,0.4827586206896552,0.2758620689655172,0.2413793103448276,54945.6390625,55894.53304800715,59.1626613629216,60759.32259286764,49131.95553213236,2906.84176518382
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,2021,5,7,9,9,15,0.4545454545454545,0.2727272727272727,0.2727272727272727,54779.2681640625,56033.75869522076,62.24149726348711,60068.30990259991,49490.22642552509,2644.5208692687065
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634,2021,5,8,3,1,4,0.5,0.375,0.125,54908.6478515625,56297.56999508068,66.84250205387659,60465.50209316585,49351.793609959146,2778.427120801676
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347,2021,5,9,15,4,11,0.3666666666666666,0.5,0.1333333333333333,55034.050390625,56481.83155804919,68.08754603075823,60778.43918445126,49289.661596798745,2872.194396913129
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,2021,5,10,32,13,17,0.2741935483870967,0.5161290322580645,0.2096774193548387,55003.388671875,56422.59015966355,54.01943279527227,60721.92549140277,49284.85185234723,2859.2684097638858
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,2021,5,11,39,7,75,0.6198347107438017,0.3223140495867768,0.0578512396694214,55143.312890625,56449.44578433845,53.68196872813822,60885.69993782403,49400.92584342597,2871.1935235995143
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907,2021,5,12,34,12,22,0.3235294117647059,0.5,0.1764705882352941,55012.7259765625,55754.31143880622,40.55674487575631,61181.78614718786,48843.66580593714,3084.53008531268
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926,2021,5,13,26,12,25,0.3968253968253968,0.4126984126984127,0.1904761904761904,54943.8529296875,55179.25238808658,43.45777824761178,61324.27465275936,48563.43120661564,3190.2108615359275
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453,2021,5,14,18,9,21,0.4375,0.375,0.1875,54935.336328125,54674.6126517212,34.452780356168844,61343.65145658261,48527.02119966739,3204.1575642288053
2021-05-15,46760.1875,50639.6640625,46664.140625,49855.49609375,59161047474,2021,5,15,7,4,8,0.4210526315789473,0.3684210526315789,0.2105263157894736,54823.1330078125,53920.8578753668,30.48085991401136,61728.04226361815,47918.22375200686,3452.4546279028227
2021-05-16,46456.05859375,49720.04296875,43963.3515625,46716.63671875,64047871555,2021,5,16,13,3,5,0.238095238095238,0.6190476190476191,0.1428571428571428,54444.8482421875,53209.92461045091,31.471980336209494,62298.418060124925,46591.27842425008,3926.784908968714
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450,2021,5,17,25,9,21,0.3818181818181818,0.4545454545454545,0.1636363636363636,53870.06796875,52288.74243028892,27.081866688612838,63103.75500257658,44636.38093492342,4616.843516913291
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084,2021,5,18,19,9,16,0.3636363636363636,0.4318181818181818,0.2045454545454545,53274.3029296875,51395.47194585664,30.383008490667702,63708.2130325028,42840.39282687221,5216.955051407646
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747,2021,5,19,32,7,25,0.390625,0.5,0.109375,52446.66953125,50024.70713256077,14.028355276964518,65163.09789851331,39730.24116398669,6358.214183631657
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359,2021,5,20,23,14,26,0.4126984126984127,0.365079365079365,0.2222222222222222,51598.29765625,49144.51962291212,24.928460254937534,65066.67216364111,38129.923148858885,6734.187253695558
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861,2021,5,21,17,5,13,0.3714285714285714,0.4857142857142857,0.1428571428571428,50572.1296875,48016.91693561097,20.2113324695233,65125.64778645356,36018.61158854644,7276.759049476779
2021-05-22,37536.6328125,38831.0546875,35383.68359375,37371.03125,57377273240,2021,5,22,13,7,2,0.0909090909090909,0.5909090909090909,0.3181818181818182,49617.407421875,47018.79463817183,17.221988693236952,64980.08710547291,34254.7277382771,7681.339841798952
2021-05-23,34770.58203125,38289.21875,31227.33984375,37531.44921875,78469274361,2021,5,23,18,7,13,0.3421052631578947,0.4736842105263157,0.1842105263157894,48495.921875,45852.29819941737,16.130769810289138,64775.260590812126,32216.583159187878,8139.669357906064
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098,2021,5,24,23,7,25,0.4545454545454545,0.4181818181818181,0.1272727272727272,47764.5439453125,45171.69651078238,26.305996221155127,64438.33218048473,31090.75571014027,8336.894117586115
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803,2021,5,25,23,16,69,0.6388888888888888,0.2129629629629629,0.1481481481481481,46813.4546875,44526.98471511262,24.335991863591588,63336.66750889705,30290.241866102955,8261.606410698523
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160,2021,5,26,14,15,40,0.5797101449275363,0.2028985507246377,0.217391304347826,45958.3388671875,44028.62419164952,33.003716624742154,62160.40731064066,29756.270423734342,8101.034221726579
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721,2021,5,27,16,17,54,0.6206896551724138,0.1839080459770115,0.1954022988505747,45012.3671875,43496.08557815909,30.74372588114956,60610.38502930943,29414.349345690567,7799.008920904716
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952,2021,5,28,18,12,14,0.3181818181818182,0.4090909090909091,0.2727272727272727,43857.05859375,42753.3731867868,27.74329901558373,58550.65401676195,29163.46317073805,7346.797711505975
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335,2021,5,29,2,2,4,0.5,0.25,0.25,42676.24609375,41978.39158864044,29.639909587405118,56259.47748893931,29093.01469856069,6791.615697594655
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921,2021,5,30,12,6,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,41667.1626953125,41378.36657126992,32.378224117898924,54074.26998581432,29260.05540481068,6203.55364525091
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639,2021,5,31,12,9,34,0.6181818181818182,0.2181818181818181,0.1636363636363636,40698.5767578125,40993.07979960135,39.418155509395405,51010.51953462463,30386.63398100037,5155.971388406067
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297,2021,6,1,15,7,12,0.3529411764705882,0.4411764705882353,0.2058823529411764,40075.2962890625,40582.77941690123,39.39152454268407,49721.68640461095,30428.90617351405,4823.1950577742255
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190,2021,6,2,11,3,14,0.5,0.3928571428571428,0.1071428571428571,39468.245703125,40296.34134743444,51.17747688870037,48026.83039704766,30909.66100920234,4279.292346961332
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427,2021,6,3,21,11,17,0.3469387755102041,0.4285714285714285,0.2244897959183673,38934.6572265625,40192.76270720259,46.45083800624644,45951.80527272477,31917.509180400237,3508.5740230811334
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187,2021,6,4,12,8,14,0.4117647058823529,0.3529411764705882,0.2352941176470588,38441.3681640625,39878.633520802345,49.023603703934384,44457.99004955326,32424.746278571743,3008.3109427453783
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399,2021,6,5,2,4,6,0.5,0.1666666666666666,0.3333333333333333,37896.1630859375,39466.56909322593,45.51398180612566,42710.991547723606,33081.334624151394,2407.414230893052
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585,2021,6,6,4,5,8,0.4705882352941176,0.2352941176470588,0.2941176470588235,37512.4064453125,39123.312884942505,52.77598230045603,41603.0453816661,33421.7675089589,2045.319468176801
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663,2021,6,7,23,17,19,0.3220338983050847,0.3898305084745763,0.288135593220339,37044.9716796875,38593.54089887656,35.73240583879618,40646.19255863837,33443.75080073663,1800.610439475438
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442,2021,6,8,21,9,12,0.2857142857142857,0.5,0.2142857142857142,36868.48125,38105.83536684069,36.16499718799642,40808.520786607536,32928.44171339246,1970.019768303768
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008,2021,6,9,17,18,16,0.3137254901960784,0.3333333333333333,0.3529411764705882,36696.600390625,38033.3863884511,45.31385006544178,40192.5678931903,33200.63288805969,1747.983751282652
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854,2021,6,10,23,28,54,0.5142857142857142,0.219047619047619,0.2666666666666666,36666.495703125,37906.644604431945,45.786567128203096,40150.76507877494,33182.226327475066,1742.134687824968
2021-06-11,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985,2021,6,11,9,11,10,0.3333333333333333,0.3,0.3666666666666666,36656.383984375,37852.14496948604,54.43001787785335,40131.181749828094,33181.58621892191,1737.3988827265457
2021-06-12,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550,2021,6,12,4,2,2,0.25,0.5,0.25,36695.4806640625,37633.13265096356,52.44194733206169,40097.77858775612,33293.18274036889,1701.1489618468074
2021-06-13,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838,2021,6,13,15,3,8,0.3076923076923077,0.5769230769230769,0.1153846153846153,36715.074609375,37772.63043420513,57.89502162842965,40170.22739203442,33259.921826715574,1727.5763913297114
2021-06-14,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673,2021,6,14,37,22,88,0.5986394557823129,0.2517006802721088,0.1496598639455782,36805.8873046875,38005.5681607094,56.83038898466988,40532.55652080511,33079.2180885699,1863.334608058803
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185,2021,6,15,17,13,13,0.3023255813953488,0.3953488372093023,0.3023255813953488,36861.4908203125,38234.206386475176,59.00473288572943,40773.080141854,32949.901498771,1955.794660770748
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100,2021,6,16,18,5,19,0.4523809523809524,0.4285714285714285,0.119047619047619,36856.9955078125,38244.954587763255,51.76776080649156,40761.16091357177,32952.83010205322,1952.082702879638
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047,2021,6,17,14,7,13,0.3823529411764705,0.4117647058823529,0.2058823529411764,36974.7904296875,38226.72118952389,47.18121479580351,40873.827960350645,33075.75289902435,1949.518765331572
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275,2021,6,18,14,2,11,0.4074074074074074,0.5185185185185185,0.074074074074074,37033.3494140625,37994.39022802162,47.29222439171468,40816.69085974038,33250.00796838461,1891.670722838943
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719,2021,6,19,6,2,0,0.0,0.75,0.25,37030.2365234375,37767.86459618623,50.165812303958006,40818.372371367645,33242.10067550736,1894.0679239650703
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054,2021,6,20,9,3,2,0.1428571428571428,0.6428571428571429,0.2142857142857142,36948.50859375,37570.762908454206,49.56922587823876,40779.44275555691,33117.57443194308,1915.4670809034567
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594,2021,6,21,24,8,11,0.2558139534883721,0.5581395348837209,0.1860465116279069,36698.09697265625,37009.42295139904,45.463476758792496,41197.91472309994,32198.27922221256,2249.908875221846
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058,2021,6,22,21,3,15,0.3846153846153846,0.5384615384615384,0.0769230769230769,36444.62099609375,36580.493161384846,47.75183743662696,41293.97168396361,31595.270308223888,2424.6753439349304
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925,2021,6,23,16,6,19,0.4634146341463415,0.3902439024390244,0.1463414634146341,36170.33408203125,36308.35355970534,40.39269258783804,40981.80874821224,31358.859415850267,2405.7373330904925
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116,2021,6,24,19,8,14,0.3414634146341463,0.4634146341463415,0.1951219512195122,36058.73564453125,36151.599649257216,44.67254601790204,40902.92386229461,31214.547426767884,2422.094108881682
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,2021,6,25,10,8,16,0.4705882352941176,0.2941176470588235,0.2352941176470588,35863.0267578125,35721.711996649385,36.77693665057564,41094.23369657,30631.819819055,2615.6034693787497
2021-06-26,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521,2021,6,26,5,1,2,0.25,0.625,0.125,35679.2216796875,35385.00393446849,41.71166424582865,41162.76737031512,30195.67598905988,2741.772845313812
2021-06-27,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894,2021,6,27,4,1,5,0.5,0.4,0.1,35733.6685546875,35314.96970559054,38.431234223967,41149.85645307816,30317.480656296844,2708.093949195329
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752,2021,6,28,21,15,59,0.6210526315789474,0.2210526315789473,0.1578947368421052,35781.7537109375,35231.099822915254,34.2134149617857,41130.07214599734,30433.435275877648,2674.1592175299243
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044,2021,6,29,9,5,15,0.5172413793103449,0.3103448275862069,0.1724137931034483,35707.8865234375,35291.73577728047,38.40176618775848,41005.86186973292,30409.911177142072,2648.987673147712
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099,2021,6,30,20,12,48,0.6,0.25,0.15,35624.7984375,35267.84055444423,40.98294289682258,40909.194769169015,30340.402105830988,2642.198165834507
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079,2021,7,1,16,7,16,0.4102564102564102,0.4102564102564102,0.1794871794871795,35436.684375,35106.34309092573,38.51417712977322,40732.68171056822,30140.68703943177,2647.998667784112
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942,2021,7,2,14,3,13,0.4333333333333333,0.4666666666666667,0.1,35353.9109375,34991.17202274233,44.620031998007626,40693.85140357777,30013.970471422228,2669.970233038885
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643,2021,7,3,5,4,4,0.3076923076923077,0.3846153846153846,0.3076923076923077,35132.4453125,34960.44581819544,47.39275309748651,40177.87499834516,30087.015626654844,2522.714842922579
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911,2021,7,4,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,34885.910546875,34991.62062122444,48.90259616850556,39331.09815074513,30440.72294300487,2222.5938019350656
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282,2021,7,5,10,7,4,0.1904761904761904,0.4761904761904761,0.3333333333333333,34552.897265625,34872.990457893546,56.3772662445922,38179.28035227141,30926.514178978585,1813.1915433232064
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870,2021,7,6,11,7,9,0.3333333333333333,0.4074074074074074,0.2592592592592592,34347.30390625,34812.24806309416,55.444150490164255,37503.76695011796,31190.840862382043,1578.2315219339805
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477,2021,7,7,7,0,6,0.4615384615384615,0.5384615384615384,0.0,34137.3951171875,34721.112830894715,50.43962967732021,36771.1983602291,31503.591874145903,1316.9016215207992
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946,2021,7,8,16,4,9,0.3103448275862069,0.5517241379310345,0.1379310344827586,33991.9013671875,34545.518379738074,44.083459783627575,36562.69487170021,31421.10786267479,1285.3967522563537
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,2021,7,9,10,3,8,0.3809523809523809,0.4761904761904761,0.1428571428571428,33901.0083984375,34474.32726916778,58.32050821617453,36355.98128031704,31446.035516557968,1227.4864409397671
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468,2021,7,10,3,2,4,0.4444444444444444,0.3333333333333333,0.2222222222222222,33792.11953125,34383.488436985135,55.24863746191439,36100.23457413902,31484.00448836097,1154.057521444514
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370,2021,7,11,5,0,2,0.2857142857142857,0.7142857142857143,0.0,33920.29423828125,34369.84072870084,48.1331748512093,36007.9667473217,31832.6217292408,1043.8362545202235
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,2021,7,12,17,5,12,0.3529411764705882,0.5,0.1470588235294117,33952.80361328125,34254.22234084838,44.59901667987376,35966.66819871694,31938.939027845558,1006.9322927178468
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,2021,7,13,19,10,12,0.2926829268292683,0.4634146341463415,0.2439024390243902,33901.753515625,34106.39405987472,35.41945190923937,35990.513761324,31812.993269926003,1044.3801228495004
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,2021,7,14,20,4,7,0.2258064516129032,0.6451612903225806,0.1290322580645161,33809.7490234375,33984.10392619618,39.07090585937831,35919.42833718588,31700.069709689127,1054.8396568741869
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,2021,7,15,24,10,6,0.15,0.6,0.25,33816.89658203125,33774.25883501083,40.7872839829581,35896.34435198617,31737.448812076334,1039.7238849774574
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,2021,7,16,19,1,9,0.3103448275862069,0.6551724137931034,0.0344827586206896,33778.65966796875,33550.190285247896,37.313703234382096,36007.1388140772,31550.180521860297,1114.239573054227
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942,2021,7,17,3,2,6,0.5454545454545454,0.2727272727272727,0.1818181818181818,33622.830859375,33358.083435164765,32.765752331998925,36024.03582173312,31221.625897016867,1200.6024811790642
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667,2021,7,18,6,1,1,0.125,0.75,0.125,33490.95458984375,33209.39077913717,30.03141790823004,35992.13169037204,30989.777489315464,1250.588550264143
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,2021,7,19,20,6,27,0.5094339622641509,0.3773584905660377,0.1132075471698113,33238.45732421875,32981.62327933839,32.098048393722,35748.926483383104,30727.98816505439,1255.234579582179
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,2021,7,20,13,9,16,0.4210526315789473,0.3421052631578947,0.2368421052631578,32976.78291015625,32679.311315234736,24.55158274553895,35771.180992572845,30182.384827739657,1397.1990412082976
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559,2021,7,21,12,13,14,0.358974358974359,0.3076923076923077,0.3333333333333333,32903.71171875,32625.157224200477,41.78850948595185,35708.97137582786,30098.45206167213,1402.6298285389316
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,2021,7,22,9,8,14,0.4516129032258064,0.2903225806451613,0.2580645161290322,32824.5146484375,32595.438009395664,47.13500532728913,35600.98327918378,30048.046017691217,1388.2343153731415
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,2021,7,23,1,3,14,0.7777777777777778,0.0555555555555555,0.1666666666666666,32770.16484375,32689.353511477027,48.93843725335438,35434.95540929771,30105.37427820228,1332.3952827738572
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865,2021,7,24,3,3,10,0.625,0.1875,0.1875,32720.398046875,32842.02892109827,53.63129559263954,35219.22629339785,30221.56980035215,1249.414123261425
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287,2021,7,25,6,3,3,0.25,0.5,0.25,32800.6072265625,33080.901166707954,55.06069774085154,35530.362654803655,30070.85179832133,1364.8777141205803
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,2021,7,26,18,5,25,0.5208333333333334,0.375,0.1041666666666666,32955.72421875,33486.29487999767,67.6147074000358,36309.88514616117,29601.56329133883,1677.0804637055858
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,2021,7,27,23,9,8,0.2,0.575,0.225,33233.3048828125,34050.16597773599,74.85979907466883,37651.14608612587,28815.46367949914,2208.9206016566823
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,2021,7,28,6,11,21,0.5526315789473685,0.1578947368421052,0.2894736842105263,33589.231640625,34616.426956046846,75.70412205192805,38935.74423768142,28242.719043568584,2673.2562985282084
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,2021,7,29,11,6,8,0.32,0.44,0.24,33899.7521484375,35129.95028166143,81.82859344777563,39969.7584771158,27829.74581975921,3035.0031643391494
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,2021,7,30,10,8,11,0.3793103448275862,0.3448275862068966,0.2758620689655172,34335.503515625,35806.673766741296,86.55126193856812,41451.94424646283,27219.062784787173,3558.220365418915
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343,2021,7,31,2,4,2,0.25,0.25,0.5,34704.80390625,36360.913913956414,83.00401577903929,42531.54830401344,26878.05950848657,3913.372198881717
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115,2021,8,1,1,1,5,0.7142857142857143,0.1428571428571428,0.1428571428571428,35045.75625,36705.10254417485,74.51711774400164,43176.59134778154,26914.921152218456,4065.417548890772
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,2021,8,2,14,12,20,0.4347826086956521,0.3043478260869565,0.2608695652173913,35370.75224609375,36942.89709353915,75.44915050256053,43625.80699515215,27115.69749703535,4127.527374529198
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,2021,8,3,14,9,22,0.4888888888888889,0.3111111111111111,0.2,35637.28388671875,37058.14312927352,75.27330652632894,43890.1150812093,27384.4526922282,4126.415597245276
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,2021,8,4,9,12,16,0.4324324324324324,0.2432432432432432,0.3243243243243243,36035.62255859375,37314.2727270808,74.16414985548035,44273.73984907474,27797.505268112764,4119.058645240492
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,2021,8,5,6,6,10,0.4545454545454545,0.2727272727272727,0.2727272727272727,36508.02333984375,37652.87100902548,75.5850469254624,44715.59521863332,28300.451461054174,4103.785939394788
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,2021,8,6,4,2,13,0.6842105263157895,0.2105263157894736,0.1052631578947368,37072.194921875,38144.6451986421,76.53708529121967,45390.35553491699,28754.03430883301,4159.080306520995
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141,2021,8,7,0,0,6,1.0,0.0,0.0,37710.14443359375,38755.23144460475,77.84643892682291,46278.09101176223,29142.197855425264,4283.9732890842415
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750,2021,8,8,3,3,8,0.5714285714285714,0.2142857142857142,0.2142857142857142,38359.15869140625,39235.50627726145,73.30022465576556,46692.113781750944,30026.20360106156,4166.477545172346
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,2021,8,9,15,7,21,0.4883720930232558,0.3488372093023256,0.1627906976744186,39187.06142578125,39914.5439978794,74.12788646122996,47227.605715318445,31146.51713624405,4020.272144768597
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,2021,8,10,10,5,12,0.4444444444444444,0.3703703703703703,0.1851851851851851,39860.7783203125,40454.59040284327,67.7334292516688,47659.16301166285,32062.39362896215,3899.192345675177
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,2021,8,11,7,5,21,0.6363636363636364,0.2121212121212121,0.1515151515151515,40524.8048828125,40944.023385310575,66.62135387657491,47865.39129924195,33184.218466383056,3670.293208214725
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,2021,8,12,8,6,11,0.44,0.32,0.24,41067.141796875,41275.858211709565,62.28300124492445,47827.64344606277,34306.64014768724,3380.250824593879
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,2021,8,13,8,3,6,0.3529411764705882,0.4705882352941176,0.1764705882352941,41742.185546875,41896.56888797532,64.52654840331405,48348.83452286171,35135.53657088829,3303.3244879933563
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442,2021,8,14,2,1,5,0.625,0.25,0.125,42329.5234375,42391.84283316815,64.23433839809216,48624.77809055884,36034.26878444116,3147.62732652942
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446,2021,8,15,4,4,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,42814.996875,42835.19150679499,70.07368385572263,48985.63334733486,36644.36040266514,3085.318236167429
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,2021,8,16,7,5,15,0.5555555555555556,0.2592592592592592,0.1851851851851851,43144.8740234375,43137.02892281451,69.01750031560238,49253.47354462112,37036.27450225388,3054.2997605918104
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,2021,8,17,12,1,9,0.4090909090909091,0.5454545454545454,0.0454545454545454,43379.8466796875,43285.44134683218,68.02794400263329,49338.12190392781,37421.57145544719,2979.137612120156
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,2021,8,18,8,3,9,0.45,0.4,0.15,43619.4849609375,43429.79812332436,65.17038649487657,49389.37288695014,37849.59703492486,2884.9439630063216
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,2021,8,19,12,7,6,0.24,0.48,0.28,43843.5865234375,43742.92002824585,66.75579398449923,49734.05336482844,37953.11968204656,2945.233420695469
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,2021,8,20,5,8,13,0.5,0.1923076923076923,0.3076923076923077,44229.235546875,44275.89676662719,67.99318894429715,50505.73762782698,37952.73346592303,3138.2510404759896
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312,2021,8,21,0,2,3,0.6,0.0,0.4,44675.7654296875,44716.81061623413,62.93028230100108,50948.57982758599,38402.951031789,3136.4071989492486
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378,2021,8,22,0,2,2,0.5,0.0,0.5,45181.75078125,45155.36697123564,66.76006623309355,51223.79796407952,39139.70359842048,3021.02359141476
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,2021,8,23,11,8,22,0.5365853658536586,0.2682926829268293,0.1951219512195122,45751.4091796875,45573.536634689386,61.25093645999744,51113.24759645223,40389.57076292277,2680.919208382365
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,2021,8,24,5,6,18,0.6206896551724138,0.1724137931034483,0.2068965517241379,46149.33984375,45776.63954448087,56.97949127418988,50764.3327292088,41534.3469582912,2307.496442729399
